ensembl_gene_id,sepwes003,sepwes006,sepwes007,sepwes008,sepwes009,sepwes010,sepwes011,sepwes012
ENSG00000111786,9,10,9,10,10,10,9,9
ENSG00000111788,4,5,3,3,5,5,5,5
ENSG00000111790,10,9,10,9,9,10,10,8
ENSG00000111796,6,7,7,6,6,7,9,8
ENSG00000111801,11,8,10,8,9,9,9,11
ENSG00000111802,10,10,10,12,9,11,10,10
ENSG00000111817,9,9,8,9,6,8,8,7
ENSG00000111832,7,7,7,7,8,7,8,7
ENSG00000111837,9,8,10,8,6,7,6,8
ENSG00000111843,7,6,7,7,8,7,8,7
ENSG00000111845,6,6,6,6,7,6,6,6
ENSG00000111846,9,6,8,5,7,6,7,7
ENSG00000111850,5,6,5,5,7,7,6,6
ENSG00000111859,10,11,10,10,9,10,9,10
ENSG00000111860,7,7,8,7,7,8,9,7
ENSG00000111863,4,4,4,6,9,3,6,5
ENSG00000111875,7,7,7,6,8,7,8,7
ENSG00000111877,7,7,7,7,8,8,7,7
ENSG00000111879,3,4,4,3,3,3,5,3
ENSG00000111880,7,7,7,7,8,7,8,8
ENSG00000111885,10,11,11,10,11,10,9,9
ENSG00000111886,5,5,4,5,5,5,5,4
ENSG00000111897,12,12,12,12,11,11,11,11
ENSG00000111906,6,6,5,6,7,6,6,6
ENSG00000111911,10,8,10,8,7,8,8,9
ENSG00000111912,12,8,12,8,8,8,8,10
ENSG00000111913,15,15,14,14,12,13,13,14
ENSG00000111961,7,7,6,4,4,5,6,6
ENSG00000111962,5,5,6,3,4,5,7,5
ENSG00000112029,6,6,6,5,6,7,6,5
ENSG00000112031,7,7,7,6,7,6,6,7
ENSG00000112033,7,7,7,8,8,7,8,7
ENSG00000112039,5,5,5,6,6,6,6,5
ENSG00000112053,8,8,9,9,6,10,7,8
ENSG00000112062,12,13,12,13,10,12,11,11
ENSG00000112077,5,4,4,5,3,6,5,4
ENSG00000112078,9,10,9,10,9,10,10,9
ENSG00000112079,12,12,12,12,10,11,11,12
ENSG00000112081,10,10,10,9,11,10,10,10
ENSG00000112096,14,15,14,14,12,14,12,13
ENSG00000112110,8,7,8,7,8,7,7,8
ENSG00000112118,7,7,8,8,9,8,8,8
ENSG00000112130,7,6,7,6,7,6,7,7
ENSG00000112137,6,8,7,7,9,7,7,9
ENSG00000112139,7,6,3,4,8,5,7,4
ENSG00000112144,7,7,7,6,7,7,8,7
ENSG00000112146,11,10,10,10,9,11,10,9
ENSG00000112149,5,6,6,5,9,5,6,7
ENSG00000112159,7,7,8,6,9,8,9,8
ENSG00000112167,6,6,6,6,6,7,7,6
ENSG00000112182,6,7,7,5,10,5,8,7
ENSG00000112195,9,10,10,11,8,10,9,9
ENSG00000112200,8,8,9,7,9,8,9,8
ENSG00000112208,5,5,6,6,6,4,6,5
ENSG00000112212,5,4,3,3,4,5,4,4
ENSG00000112234,7,7,7,7,8,8,8,7
ENSG00000112237,7,7,7,6,8,7,8,6
ENSG00000112242,9,10,9,9,7,9,9,8
ENSG00000112245,11,10,12,9,8,9,9,11
ENSG00000112249,9,8,9,6,9,7,8,8
ENSG00000112282,8,9,8,8,9,9,9,8
ENSG00000112290,5,6,3,5,5,5,6,5
ENSG00000112294,8,6,6,7,9,7,8,6
ENSG00000112297,11,11,11,11,10,10,10,11
ENSG00000112299,8,10,8,11,7,11,9,7
ENSG00000112303,13,14,11,16,11,13,13,12
ENSG00000112304,6,6,7,7,7,6,7,6
ENSG00000112305,9,8,9,8,8,8,8,9
ENSG00000112306,12,12,10,12,12,11,12,11
ENSG00000112308,12,11,12,11,11,11,11,12
ENSG00000112312,5,5,6,5,6,7,6,5
ENSG00000112335,12,12,10,12,10,11,10,10
ENSG00000112339,7,8,7,8,8,8,8,7
ENSG00000112343,13,11,13,11,11,11,11,13
ENSG00000112357,5,4,5,3,5,5,5,5
ENSG00000112365,6,6,7,7,9,7,8,7
ENSG00000112367,9,8,9,9,8,9,8,9
ENSG00000112378,5,4,5,5,4,4,6,6
ENSG00000112394,3,4,4,4,3,3,6,5
ENSG00000112406,11,11,11,11,9,10,11,11
ENSG00000112414,3,3,4,3,3,4,4,3
ENSG00000112419,10,8,10,7,8,8,8,9
ENSG00000112425,5,5,5,5,7,5,6,5
ENSG00000112473,8,8,9,9,8,9,8,9
ENSG00000112511,8,9,8,9,9,8,8,9
ENSG00000112514,8,8,7,8,9,7,8,8
ENSG00000112531,12,11,12,10,9,11,10,11
ENSG00000112559,3,3,3,3,3,3,3,3
ENSG00000112561,9,9,9,11,9,9,8,9
ENSG00000112576,12,12,11,12,10,11,10,11
ENSG00000112578,5,5,5,5,5,5,5,5
ENSG00000112584,9,9,9,9,8,9,8,9
ENSG00000112592,7,6,7,7,7,7,7,7
ENSG00000112599,4,5,5,5,5,5,5,5
ENSG00000112624,9,9,10,10,9,9,9,9
ENSG00000112640,8,8,7,9,8,8,8,8
ENSG00000112651,6,6,6,7,7,6,6,7
ENSG00000112655,5,4,4,5,3,5,5,4
ENSG00000112658,8,9,8,10,8,9,8,9
ENSG00000112659,7,7,7,8,8,8,8,8
ENSG00000112667,4,5,3,5,6,5,5,5
ENSG00000112679,9,10,9,10,8,9,9,9
ENSG00000112685,9,8,8,8,9,7,8,9
ENSG00000112695,9,8,8,8,8,8,8,7
ENSG00000112697,11,11,11,10,9,11,10,10
ENSG00000112699,7,5,7,7,7,6,6,6
ENSG00000112701,9,9,10,10,9,10,10,9
ENSG00000112715,6,7,7,7,5,9,7,7
ENSG00000112739,10,9,10,9,10,10,10,10
ENSG00000112742,3,4,4,4,3,7,4,4
ENSG00000112759,7,6,6,6,7,7,6,8
ENSG00000112763,10,9,11,10,9,10,10,10
ENSG00000112773,12,8,11,8,8,9,8,11
ENSG00000112782,4,5,5,4,6,5,6,6
ENSG00000112787,8,8,8,8,8,8,8,9
ENSG00000112796,5,4,5,4,5,4,5,5
ENSG00000112799,9,8,8,7,8,7,8,8
ENSG00000112851,11,11,12,10,10,10,10,10
ENSG00000112855,8,8,8,9,8,8,8,8
ENSG00000112874,4,4,3,4,5,5,5,4
ENSG00000112877,4,4,4,4,4,5,5,5
ENSG00000112893,9,8,10,8,9,9,10,9
ENSG00000112941,9,7,9,7,9,8,8,8
ENSG00000112972,8,7,8,7,10,8,8,7
ENSG00000112977,10,9,9,10,9,10,9,9
ENSG00000112983,8,9,8,9,9,9,9,9
ENSG00000112984,4,4,4,5,3,7,3,4
ENSG00000112992,8,8,8,7,8,8,8,9
ENSG00000112996,8,7,7,5,8,7,8,7
ENSG00000113013,10,9,10,9,10,9,10,10
ENSG00000113048,7,7,7,7,9,8,8,8
ENSG00000113068,8,7,6,7,8,7,7,7
ENSG00000113070,5,5,4,5,5,4,4,5
ENSG00000113083,3,3,3,4,3,4,3,3
ENSG00000113088,6,7,7,6,6,7,9,7
ENSG00000113108,7,7,6,9,7,9,7,7
ENSG00000113119,7,7,6,7,7,7,6,6
ENSG00000113140,10,10,10,13,8,9,10,11
ENSG00000113141,10,10,10,11,10,10,10,11
ENSG00000113161,8,9,9,9,9,10,9,9
ENSG00000113163,10,10,10,10,9,10,9,9
ENSG00000113194,8,9,9,9,9,8,8,8
ENSG00000113240,8,9,8,8,9,9,9,8
ENSG00000113263,8,9,8,7,8,8,11,9
ENSG00000113269,11,11,11,13,10,12,11,12
ENSG00000113272,6,6,6,5,7,5,7,6
ENSG00000113273,9,9,9,8,7,8,7,8
ENSG00000113282,9,9,9,9,9,11,9,9
ENSG00000113300,8,9,8,8,8,9,9,8
ENSG00000113303,8,10,9,8,5,9,6,8
ENSG00000113312,9,9,9,9,9,9,8,9
ENSG00000113318,7,6,6,8,7,7,7,7
ENSG00000113319,5,5,6,6,3,5,8,7
ENSG00000113328,8,8,8,8,9,8,9,8
ENSG00000113356,5,4,5,4,5,4,4,4
ENSG00000113360,8,7,8,7,9,7,8,8
ENSG00000113368,12,12,12,12,9,11,9,11
ENSG00000113369,12,11,12,10,9,11,9,11
ENSG00000113384,10,10,10,10,9,9,9,10
ENSG00000113387,9,9,9,10,9,9,10,8
ENSG00000113389,4,4,3,3,3,5,4,4
ENSG00000113391,8,8,8,7,8,8,7,7
ENSG00000113407,9,8,9,8,9,8,8,9
ENSG00000113441,10,9,11,9,10,10,10,10
ENSG00000113448,7,7,7,7,5,8,8,6
ENSG00000113456,6,6,6,5,8,7,8,7
ENSG00000113460,6,6,6,6,8,6,7,7
ENSG00000113504,9,8,7,7,5,8,9,9
ENSG00000113522,4,4,5,4,4,4,5,4
ENSG00000113532,12,11,12,10,9,10,10,11
ENSG00000113552,8,8,8,7,7,8,8,8
ENSG00000113555,4,5,4,4,3,5,4,5
ENSG00000113558,10,10,10,10,10,10,10,10
ENSG00000113569,7,7,8,7,8,7,8,7
ENSG00000113575,10,10,10,11,10,10,10,10
ENSG00000113580,11,11,11,10,10,10,10,10
ENSG00000113583,9,9,9,8,8,8,8,8
ENSG00000113593,8,8,8,7,9,8,9,8
ENSG00000113595,6,8,7,6,7,7,7,6
ENSG00000113597,7,7,7,5,8,7,7,6
ENSG00000113615,9,8,8,8,8,8,8,7
ENSG00000113621,8,8,8,7,9,8,8,8
ENSG00000113638,6,7,7,5,6,6,7,6
ENSG00000113643,8,8,8,8,8,8,8,8
ENSG00000113648,12,12,12,12,10,12,11,12
ENSG00000113649,8,8,8,7,9,8,9,8
ENSG00000113658,7,7,7,6,9,7,8,7
ENSG00000113712,9,10,9,9,9,9,9,9
ENSG00000113716,8,8,7,7,8,7,8,7
ENSG00000113719,11,12,11,13,11,11,11,11
ENSG00000113721,5,5,4,5,6,4,5,7
ENSG00000113732,12,11,11,12,10,11,10,11
ENSG00000113734,5,5,5,5,6,4,6,5
ENSG00000113742,10,10,11,9,7,10,9,9
ENSG00000113749,11,13,11,13,8,11,10,11
ENSG00000113758,6,7,7,9,5,7,7,8
ENSG00000113761,6,6,6,6,7,7,7,6
ENSG00000113790,6,5,5,2,6,5,4,5
ENSG00000113810,9,8,10,8,10,10,9,9
ENSG00000113811,9,8,7,8,8,8,7,7
ENSG00000113812,7,7,7,7,7,7,7,7
ENSG00000113838,6,6,6,5,7,6,6,6
ENSG00000113845,8,8,8,9,9,8,8,8
ENSG00000113851,9,9,8,9,9,8,9,8
ENSG00000113916,13,15,13,14,11,13,12,12
ENSG00000113924,5,6,5,5,4,4,5,6
ENSG00000113966,4,4,4,4,5,4,5,4
ENSG00000113971,6,5,6,7,7,6,7,6
ENSG00000114013,10,8,10,8,8,8,9,10
ENSG00000114021,6,6,5,6,8,8,7,5
ENSG00000114023,5,6,6,6,7,7,6,6
ENSG00000114026,7,7,7,7,8,8,8,7
ENSG00000114030,9,9,9,11,9,10,9,9
ENSG00000114054,7,6,6,7,7,7,7,7
ENSG00000114062,9,9,9,8,10,8,10,9
ENSG00000114098,9,9,9,9,9,9,9,9
ENSG00000114107,4,4,5,4,6,4,5,4
ENSG00000114120,8,7,8,6,9,8,8,7
ENSG00000114125,8,8,7,9,8,7,8,7
ENSG00000114126,7,7,6,7,8,9,8,7
ENSG00000114127,13,10,12,9,10,10,9,11
ENSG00000114166,11,9,10,9,10,10,10,9
ENSG00000114209,9,8,8,8,8,9,8,7
ENSG00000114268,10,10,10,12,7,10,8,10
ENSG00000114270,5,4,6,6,4,5,5,5
ENSG00000114302,8,10,8,10,9,9,9,9
ENSG00000114315,5,5,4,6,4,6,5,4
ENSG00000114316,11,11,11,11,10,10,10,11
ENSG00000114331,11,11,12,11,10,11,11,11
ENSG00000114346,6,6,8,6,6,7,6,5
ENSG00000114353,13,13,13,15,12,13,12,13
ENSG00000114354,9,8,9,8,8,8,8,8
ENSG00000114374,5,4,8,6,9,4,9,8
ENSG00000114383,7,7,7,9,8,8,8,7
ENSG00000114388,7,7,6,8,7,7,7,7
ENSG00000114391,10,10,9,10,11,10,11,9
ENSG00000114395,6,6,5,7,6,7,6,6
ENSG00000114405,5,5,6,4,6,4,4,5
ENSG00000114416,10,9,9,9,9,9,9,9
ENSG00000114423,7,8,8,6,8,8,9,9
ENSG00000114439,11,9,10,9,9,8,9,10
ENSG00000114446,6,6,6,6,9,7,7,6
ENSG00000114450,12,10,12,8,9,9,9,10
ENSG00000114473,6,6,6,4,7,6,7,6
ENSG00000114480,8,8,7,9,6,9,7,7
ENSG00000114491,7,7,6,6,8,6,7,7
ENSG00000114503,8,8,8,7,9,8,9,8
ENSG00000114520,7,7,6,6,8,7,8,6
ENSG00000114541,8,9,7,8,6,8,7,6
ENSG00000114544,6,6,6,7,7,6,7,7
ENSG00000114554,4,6,5,6,6,4,6,6
ENSG00000114573,10,11,10,10,8,10,10,10
ENSG00000114626,11,12,10,14,9,12,11,11
ENSG00000114631,4,4,3,4,3,5,4,5
ENSG00000114648,8,8,8,9,8,9,8,8
ENSG00000114650,8,9,9,10,8,9,8,8
ENSG00000114654,3,3,3,3,3,4,3,3
ENSG00000114656,5,5,6,7,5,6,5,6
ENSG00000114670,4,4,3,4,5,3,4,4
ENSG00000114686,7,8,7,7,8,7,8,7
ENSG00000114735,6,7,7,7,8,6,8,7
ENSG00000114737,8,8,8,8,7,7,8,8
ENSG00000114738,11,11,10,11,9,10,10,11
ENSG00000114739,4,4,5,4,7,5,7,5
ENSG00000114742,9,9,9,9,9,9,9,9
ENSG00000114744,8,8,7,7,8,8,8,7
ENSG00000114745,10,8,10,8,8,8,8,9
ENSG00000114767,5,6,6,4,7,5,6,6
ENSG00000114770,6,8,7,9,7,10,9,8
ENSG00000114779,6,7,6,7,9,7,8,7
ENSG00000114784,10,10,10,10,9,10,9,9
ENSG00000114796,9,9,9,9,10,9,9,9
ENSG00000114812,6,8,6,8,9,7,8,7
ENSG00000114841,7,8,7,8,8,9,8,8
ENSG00000114850,10,9,10,9,10,9,9,9
ENSG00000114853,6,7,7,7,5,7,6,5
ENSG00000114857,10,9,10,9,10,11,10,10
ENSG00000114859,4,4,4,4,6,4,5,4
ENSG00000114861,9,9,10,9,11,9,10,10
ENSG00000114867,10,10,10,10,10,10,10,10
ENSG00000114902,8,8,8,9,9,9,9,9
ENSG00000114904,7,7,7,6,7,7,8,7
ENSG00000114933,8,9,9,8,9,8,9,8
ENSG00000114942,8,9,8,9,10,9,11,8
ENSG00000114948,4,4,4,3,2,4,6,4
ENSG00000114956,8,8,8,8,8,8,8,8
ENSG00000114978,13,12,13,12,12,11,11,12
ENSG00000114982,8,8,9,8,8,9,9,9
ENSG00000114988,6,6,7,6,6,6,7,7
ENSG00000114999,8,8,8,7,8,7,8,7
ENSG00000115020,9,9,9,8,9,9,9,8
ENSG00000115042,5,5,5,6,7,6,6,6
ENSG00000115053,11,10,11,10,12,10,11,12
ENSG00000115073,7,8,7,8,8,8,8,7
ENSG00000115084,8,7,8,6,8,8,8,7
ENSG00000115085,7,8,8,9,9,8,10,9
ENSG00000115091,13,13,13,13,12,12,12,12
ENSG00000115107,5,6,6,6,5,7,5,5
ENSG00000115109,5,6,5,6,5,5,6,6
ENSG00000115112,4,5,5,5,4,5,4,5
ENSG00000115128,9,9,8,9,8,9,8,8
ENSG00000115129,6,7,6,8,6,7,6,6
ENSG00000115137,5,5,7,6,7,6,6,5
ENSG00000115138,4,5,4,3,5,3,5,4
ENSG00000115145,9,9,10,8,9,9,8,9
ENSG00000115155,10,3,9,4,6,3,4,10
ENSG00000115159,11,8,10,8,8,9,8,9
ENSG00000115163,4,3,3,3,3,6,4,4
ENSG00000115165,10,11,11,12,10,10,10,11
ENSG00000115170,7,7,7,7,7,6,7,7
ENSG00000115204,8,8,7,7,9,7,7,8
ENSG00000115207,8,8,8,8,9,9,9,8
ENSG00000115211,7,7,7,7,8,7,7,7
ENSG00000115216,10,10,10,11,10,10,9,10
ENSG00000115232,10,9,11,7,9,9,10,10
ENSG00000115233,7,8,7,7,8,8,7,7
ENSG00000115234,10,10,9,10,10,9,9,10
ENSG00000115239,4,5,5,4,5,4,5,4
ENSG00000115241,9,9,9,9,10,9,9,9
ENSG00000115267,13,9,13,8,9,7,8,12
ENSG00000115268,10,10,9,11,11,10,11,10
ENSG00000115271,13,14,13,14,11,13,11,12
ENSG00000115275,8,8,7,8,9,8,8,8
ENSG00000115282,7,7,7,7,8,8,8,8
ENSG00000115286,7,7,7,7,7,8,7,7
ENSG00000115289,7,7,6,6,7,6,6,6
ENSG00000115295,8,8,8,6,8,7,8,8
ENSG00000115306,7,9,9,10,7,9,9,9
ENSG00000115307,10,10,9,10,10,10,9,9
ENSG00000115310,11,12,11,12,10,11,10,11
ENSG00000115317,7,7,7,8,8,8,7,7
ENSG00000115318,7,6,7,7,5,8,6,7
ENSG00000115325,9,9,9,10,8,9,8,8
ENSG00000115339,10,9,10,9,7,8,8,9
ENSG00000115350,7,7,7,6,7,7,7,7
ENSG00000115355,9,9,9,8,12,9,10,9
ENSG00000115364,7,7,7,6,8,7,7,7
ENSG00000115365,6,7,7,6,8,7,8,7
ENSG00000115368,7,7,7,6,8,7,8,7
ENSG00000115392,6,5,6,4,8,6,5,6
ENSG00000115414,4,4,5,4,3,4,4,4
ENSG00000115415,14,12,14,11,13,11,11,13
ENSG00000115419,10,9,10,8,11,9,10,9
ENSG00000115421,9,9,9,8,9,8,8,9
ENSG00000115425,5,7,5,9,5,7,6,6
ENSG00000115446,8,8,8,8,8,8,8,8
ENSG00000115457,6,3,3,6,4,5,5,4
ENSG00000115459,8,8,8,8,8,8,8,8
ENSG00000115464,10,10,10,10,11,10,11,10
ENSG00000115484,10,8,10,9,10,9,10,10
ENSG00000115486,7,8,7,7,8,7,7,8
ENSG00000115504,6,6,6,5,8,6,7,6
ENSG00000115507,5,5,3,8,3,5,4,4
ENSG00000115514,7,7,7,7,7,7,7,6
ENSG00000115520,9,9,9,8,8,8,8,8
ENSG00000115523,10,8,10,8,10,10,11,11
ENSG00000115524,12,12,12,12,12,12,12,11
ENSG00000115525,10,7,10,6,9,7,8,9
ENSG00000115526,4,5,3,5,6,4,5,3
ENSG00000115539,6,6,6,6,6,6,7,6
ENSG00000115540,7,7,7,5,7,7,7,7
ENSG00000115541,7,7,6,5,7,5,6,6
ENSG00000115548,9,9,10,10,9,10,9,9
ENSG00000115561,10,10,10,10,8,10,9,9
ENSG00000115568,7,7,7,7,8,7,7,7
ENSG00000115590,11,12,10,13,8,10,9,9
ENSG00000115594,9,9,8,10,5,10,8,8
ENSG00000115602,4,4,4,6,4,5,5,5
ENSG00000115604,10,11,10,10,6,9,8,8
ENSG00000115607,10,12,8,12,9,11,9,11
ENSG00000115641,5,5,4,6,5,5,5,4
ENSG00000115649,10,10,9,11,9,10,9,10
ENSG00000115652,8,8,7,8,8,8,8,8
ENSG00000115661,7,8,7,9,7,8,7,7
ENSG00000115677,11,11,11,12,10,11,10,11
ENSG00000115685,9,9,9,9,9,8,8,9
ENSG00000115687,5,6,6,5,9,6,8,7
ENSG00000115694,8,8,8,8,9,8,8,8
ENSG00000115738,9,8,8,8,8,9,9,9
ENSG00000115750,7,6,7,5,6,5,7,7
ENSG00000115756,9,10,9,11,8,9,9,9
ENSG00000115758,10,9,9,9,10,9,8,8
ENSG00000115760,9,9,10,9,10,10,10,10
ENSG00000115761,7,7,7,7,8,7,7,7
ENSG00000115762,11,11,11,10,9,10,10,10
ENSG00000115806,9,8,9,8,9,8,9,9
ENSG00000115808,9,10,9,9,9,9,8,9
ENSG00000115816,8,8,8,7,9,8,9,8
ENSG00000115825,8,9,8,7,10,8,9,8
ENSG00000115827,7,7,7,5,9,7,8,6
ENSG00000115828,10,12,10,12,8,11,11,10
ENSG00000115839,10,9,10,9,9,8,8,9
ENSG00000115840,6,6,6,7,8,7,7,7
ENSG00000115841,5,6,5,5,7,5,6,5
ENSG00000115866,8,8,8,8,10,9,9,8
ENSG00000115875,9,9,9,8,11,9,10,10
ENSG00000115884,4,3,3,7,3,4,4,3
ENSG00000115896,4,6,5,5,5,5,6,5
ENSG00000115902,7,6,7,7,7,8,6,7
ENSG00000115904,10,9,10,8,10,9,9,9
ENSG00000115919,9,9,9,7,6,7,7,9
ENSG00000115935,13,12,13,13,12,12,12,13
ENSG00000115942,8,8,8,8,8,8,8,8
ENSG00000115944,8,9,8,8,9,9,9,7
ENSG00000115946,7,6,6,6,8,6,6,6
ENSG00000115947,8,8,8,7,8,8,8,8
ENSG00000115956,13,13,13,13,11,12,11,13
ENSG00000115966,9,8,9,8,9,8,9,8
ENSG00000115970,8,8,8,7,9,7,8,8
ENSG00000115977,9,9,9,10,8,9,10,10
ENSG00000115993,9,9,9,9,9,10,10,8
ENSG00000115998,7,7,7,6,8,6,7,7
ENSG00000116001,11,9,10,8,10,9,10,9
ENSG00000116005,7,7,7,7,9,8,8,8
ENSG00000116016,9,6,7,7,4,6,5,6
ENSG00000116017,9,10,9,11,9,10,9,9
ENSG00000116030,9,9,9,10,9,9,9,9
ENSG00000116044,11,11,11,11,10,10,10,10
ENSG00000116062,8,8,8,8,8,8,8,8
ENSG00000116095,8,7,8,6,8,8,7,7
ENSG00000116096,5,6,5,5,4,4,4,4
ENSG00000116106,5,5,5,5,4,5,7,5
ENSG00000116120,7,7,7,7,9,7,7,7
ENSG00000116127,6,6,7,6,8,7,7,7
ENSG00000116128,5,6,6,7,7,6,6,6
ENSG00000116133,6,7,6,6,8,7,7,6
ENSG00000116138,7,7,7,6,9,7,8,8
ENSG00000116151,4,4,4,5,6,5,5,5
ENSG00000116157,5,5,5,6,7,6,6,5
ENSG00000116161,10,8,9,8,9,8,8,9
ENSG00000116171,9,9,9,9,9,9,9,9
ENSG00000116191,8,8,8,8,11,8,9,8
ENSG00000116198,8,8,8,7,8,7,8,8
ENSG00000116199,9,7,9,7,8,8,8,8
ENSG00000116205,8,8,9,8,9,8,8,8
ENSG00000116209,11,11,11,11,10,11,10,10
ENSG00000116212,5,7,5,7,7,7,6,5
ENSG00000116213,7,7,7,8,8,8,7,7
ENSG00000116221,8,8,7,8,7,7,7,7
ENSG00000116237,8,8,8,7,8,8,8,8
ENSG00000116251,8,8,8,9,10,9,10,9
ENSG00000116260,9,10,9,11,8,11,9,9
ENSG00000116266,9,10,10,10,9,10,9,9
ENSG00000116273,6,7,6,7,8,7,7,7
ENSG00000116288,9,10,9,10,9,9,9,9
ENSG00000116299,6,8,6,10,7,8,9,8
ENSG00000116337,8,9,10,11,8,11,9,9
ENSG00000116350,11,10,10,11,10,10,10,10
ENSG00000116353,5,5,5,6,6,4,5,5
ENSG00000116396,5,6,5,6,8,6,7,5
ENSG00000116406,9,10,10,8,9,10,9,8
ENSG00000116455,6,6,6,6,7,6,7,6
ENSG00000116459,9,10,9,10,10,10,10,9
ENSG00000116473,10,11,10,11,10,10,10,10
ENSG00000116478,9,10,9,10,10,10,10,10
ENSG00000116489,13,12,12,12,11,12,12,11
ENSG00000116497,7,8,8,9,8,8,8,8
ENSG00000116514,11,11,11,11,9,10,9,11
ENSG00000116521,7,8,7,7,8,8,8,8
ENSG00000116525,7,6,6,7,6,6,6,6
ENSG00000116539,9,9,10,9,9,9,9,9
ENSG00000116560,11,11,11,11,12,11,11,11
ENSG00000116574,8,8,7,7,6,8,7,7
ENSG00000116580,8,8,8,8,9,9,9,9
ENSG00000116584,11,11,11,12,10,11,10,11
ENSG00000116586,8,8,7,8,7,8,7,8
ENSG00000116604,9,9,9,10,9,10,9,9
ENSG00000116641,7,6,7,5,6,6,6,6
ENSG00000116649,6,6,7,8,7,6,7,7
ENSG00000116661,3,4,4,4,4,4,5,3
ENSG00000116663,11,8,9,8,7,7,6,9
ENSG00000116667,6,6,6,6,7,7,7,7
ENSG00000116668,7,6,7,7,6,7,7,7
ENSG00000116670,7,8,7,8,7,7,7,7
ENSG00000116675,5,4,4,5,4,6,5,4
ENSG00000116678,7,5,6,5,6,6,5,5
ENSG00000116679,10,11,10,12,10,12,11,10
ENSG00000116685,9,10,9,11,9,10,9,9
ENSG00000116688,10,11,9,11,9,10,10,9
ENSG00000116691,9,9,7,9,7,9,7,7
ENSG00000116698,10,10,10,11,10,10,9,10
ENSG00000116701,14,14,14,15,11,14,12,14
ENSG00000116704,6,7,7,6,7,7,8,7
ENSG00000116711,8,7,7,7,5,7,6,6
ENSG00000116717,6,9,6,10,6,8,6,5
ENSG00000116729,8,8,8,10,6,10,9,9
ENSG00000116731,9,10,10,10,11,10,10,9
ENSG00000116741,11,14,11,13,10,13,12,12
ENSG00000116747,9,9,10,8,9,9,9,9
ENSG00000116750,7,7,7,7,7,7,8,7
ENSG00000116752,7,7,7,7,8,7,7,7
ENSG00000116754,10,9,10,9,11,10,11,10
ENSG00000116771,4,4,4,6,7,4,6,5
ENSG00000116786,9,9,9,10,9,9,9,9
ENSG00000116791,6,7,6,5,8,6,7,6
ENSG00000116793,8,9,7,9,8,9,8,7
ENSG00000116809,7,8,7,9,8,8,7,7
ENSG00000116815,8,9,8,9,8,9,8,8
ENSG00000116819,4,5,5,3,5,5,5,5
ENSG00000116824,8,9,9,8,10,9,11,10
ENSG00000116830,6,7,7,5,8,7,7,6
ENSG00000116852,9,10,9,11,8,11,10,10
ENSG00000116857,5,6,5,5,6,6,6,6
ENSG00000116863,9,7,9,8,7,7,7,8
ENSG00000116871,10,10,10,12,9,11,10,10
ENSG00000116874,6,6,5,5,5,5,6,6
ENSG00000116883,3,4,4,4,8,4,4,4
ENSG00000116898,7,7,7,7,8,8,8,7
ENSG00000116903,8,9,9,8,8,9,8,8
ENSG00000116906,9,8,8,9,9,9,8,9
ENSG00000116918,8,8,8,8,8,9,8,8
ENSG00000116922,5,5,6,4,7,5,7,6
ENSG00000116954,9,8,8,8,8,8,7,8
ENSG00000116962,7,6,5,5,5,5,6,6
ENSG00000116977,12,10,11,10,9,10,10,11
ENSG00000116983,4,3,4,4,3,4,5,4
ENSG00000116984,8,7,8,6,8,8,9,8
ENSG00000116985,5,5,5,5,8,5,5,5
ENSG00000116990,8,8,6,6,4,7,7,7
ENSG00000116991,10,11,10,10,5,10,8,9
ENSG00000117000,8,8,9,8,8,8,8,8
ENSG00000117009,8,7,8,5,8,5,6,7
ENSG00000117010,8,6,7,4,5,5,5,7
ENSG00000117016,5,5,5,4,6,5,5,6
ENSG00000117020,7,7,7,6,6,7,8,7
ENSG00000117036,8,8,8,8,7,8,8,8
ENSG00000117054,8,7,8,6,9,8,8,7
ENSG00000117090,6,7,7,6,6,6,8,8
ENSG00000117091,12,11,11,11,11,10,11,10
ENSG00000117115,12,13,12,14,10,13,10,11
ENSG00000117118,9,9,9,10,8,8,8,8
ENSG00000117133,8,8,8,8,9,7,8,8
ENSG00000117139,8,9,8,10,8,9,8,8
ENSG00000117143,6,6,7,7,7,7,7,6
ENSG00000117151,10,10,11,10,8,10,9,10
ENSG00000117153,8,9,9,9,8,9,8,8
ENSG00000117155,7,6,6,6,6,6,7,6
ENSG00000117174,6,6,7,6,8,7,7,7
ENSG00000117222,9,9,9,8,8,8,8,9
ENSG00000117226,12,9,11,6,9,7,8,10
ENSG00000117228,15,11,14,9,11,9,9,13
ENSG00000117242,6,6,6,6,7,6,6,6
ENSG00000117262,4,5,5,4,5,5,5,4
ENSG00000117266,6,4,5,4,4,4,5,6
ENSG00000117280,10,10,9,9,9,9,10,10
ENSG00000117281,6,6,4,4,7,4,6,7
ENSG00000117298,12,12,12,13,9,11,10,11
ENSG00000117305,8,8,7,8,8,8,8,7
ENSG00000117308,5,6,5,6,6,6,6,6
ENSG00000117318,5,5,3,5,10,4,5,4
ENSG00000117322,5,5,6,5,8,4,5,4
ENSG00000117335,12,12,13,11,11,12,12,11
ENSG00000117360,9,9,9,9,10,9,9,9
ENSG00000117362,10,10,10,10,9,10,10,9
ENSG00000117385,7,7,7,8,7,8,8,7
ENSG00000117394,8,8,7,9,9,9,8,8
ENSG00000117395,6,7,7,6,8,7,7,7
